release_year,year,division,sector,case,region,propane,distillate_fuel_oil,residual_fuel_oil,natural_gas,electricity,coal
2025,2025,East North Central,Commercial,REF,Midwest,1,1,1,1,1,
2025,2026,East North Central,Commercial,REF,Midwest,1.044323780207,0.941478367799188,1.06004049868253,1.02110569621385,0.956183196812944,
2025,2027,East North Central,Commercial,REF,Midwest,1.03424848244464,0.91769704754947,1.19229638290397,1.04104016996534,0.90637607587128,
2025,2028,East North Central,Commercial,REF,Midwest,1.04071299930753,0.903946080665226,1.3101617717993,1.08100635596762,0.902166456408716,
2025,2029,East North Central,Commercial,REF,Midwest,1.05737277968521,0.891436638482876,1.43784421171353,1.13320802309189,0.914540171892538,
2025,2030,East North Central,Commercial,REF,Midwest,1.08114813214807,0.880297368500164,1.57279419612706,1.1828963148353,0.924448413022359,
2025,2031,East North Central,Commercial,REF,Midwest,1.1035374608892,0.883553495838282,1.56295285934921,1.20404096458847,0.94719327376539,
2025,2032,East North Central,Commercial,REF,Midwest,1.1474300375191,0.880068704253432,1.54021989447028,1.25534408402569,0.939635405138598,
2025,2033,East North Central,Commercial,REF,Midwest,1.19934200809892,0.895122656513567,1.59426592059155,1.30340780969045,0.957687291583033,
2025,2034,East North Central,Commercial,REF,Midwest,1.23354462631866,0.901489323832378,1.5941223232579,1.32996976304184,0.950568818591572,
2025,2035,East North Central,Commercial,REF,Midwest,1.24980526244063,0.911973760873123,1.61962149835162,1.34277065188021,0.935598396372847,
2025,2036,East North Central,Commercial,REF,Midwest,1.25477451429986,0.916135383358568,1.64931936981071,1.34197137757884,0.908095057353151,
2025,2037,East North Central,Commercial,REF,Midwest,1.25593349869934,0.924722699268818,1.6695890114787,1.3330295054165,0.905600660257656,
2025,2038,East North Central,Commercial,REF,Midwest,1.25327246093455,0.930102894139238,1.67085560721434,1.32046873317131,0.893045497351928,
2025,2039,East North Central,Commercial,REF,Midwest,1.25192186219249,0.936412109088879,1.67612648870146,1.31229851899516,0.87468101526397,
2025,2040,East North Central,Commercial,REF,Midwest,1.25715243745252,0.94683365391819,1.68401686951087,1.31116959309976,0.863245451400958,
2025,2041,East North Central,Commercial,REF,Midwest,1.26701079286752,0.958484078202027,1.68827484803653,1.32431772076446,0.860866268368816,
2025,2042,East North Central,Commercial,REF,Midwest,1.27387724919385,0.963787160922464,1.71081863308042,1.33352732583517,0.861246584184955,
2025,2043,East North Central,Commercial,REF,Midwest,1.29497547718617,0.978929820785828,1.71053218566724,1.34246134915002,0.858372712866188,
2025,2044,East North Central,Commercial,REF,Midwest,1.30556623407309,0.988327243732133,1.65753356073937,1.34656251730562,0.855745007460721,
2025,2045,East North Central,Commercial,REF,Midwest,1.31540479485371,0.991548155249281,1.66609983290152,1.35519450534165,0.859897735245545,
2025,2046,East North Central,Commercial,REF,Midwest,1.32716212313255,1.00350397418652,1.69898187871393,1.3662375430433,0.864429235926253,
2025,2047,East North Central,Commercial,REF,Midwest,1.35162395579738,1.02815209035483,1.75851486730573,1.36640120604809,0.860676853867778,
2025,2048,East North Central,Commercial,REF,Midwest,1.36042994402226,1.02850305561666,1.7606689518528,1.3607937859221,0.867065581685144,
2025,2049,East North Central,Commercial,REF,Midwest,1.36651117515496,1.02841597042253,1.76942826466296,1.35692241457874,0.872750373176303,
2025,2050,East North Central,Commercial,REF,Midwest,1.36991522477207,1.03368579375649,1.80854315710134,1.35113999422383,0.874042807340597,
2025,2051,East North Central,Commercial,REF,Midwest,1.38060350018195,1.04123124864899,1.83593347669819,1.34736560701896,0.876446200194184,
2025,2052,East North Central,Commercial,REF,Midwest,1.39129177559182,1.04877670354148,1.86332379629504,1.3435912198141,0.87884959304777,
2025,2053,East North Central,Commercial,REF,Midwest,1.4019800510017,1.05632215843397,1.89071411589189,1.33981683260923,0.881252985901356,
2025,2054,East North Central,Commercial,REF,Midwest,1.41266832641158,1.06386761332647,1.91810443548874,1.33604244540436,0.883656378754942,
2025,2055,East North Central,Commercial,REF,Midwest,1.42335660182146,1.07141306821896,1.94549475508559,1.3322680581995,0.886059771608528,
2025,2056,East North Central,Commercial,REF,Midwest,1.43404487723134,1.07895852311146,1.97288507468245,1.32849367099463,0.888463164462114,
2025,2057,East North Central,Commercial,REF,Midwest,1.44473315264122,1.08650397800395,2.0002753942793,1.32471928378976,0.8908665573157,
2025,2058,East North Central,Commercial,REF,Midwest,1.4554214280511,1.09404943289644,2.02766571387615,1.32094489658489,0.893269950169286,
2025,2059,East North Central,Commercial,REF,Midwest,1.46610970346097,1.10159488778894,2.055056033473,1.31717050938003,0.895673343022872,
2025,2060,East North Central,Commercial,REF,Midwest,1.47679797887085,1.10914034268143,2.08244635306985,1.31339612217516,0.898076735876459,
2025,2061,East North Central,Commercial,REF,Midwest,1.48748625428073,1.11668579757393,2.1098366726667,1.30962173497029,0.900480128730045,
2025,2062,East North Central,Commercial,REF,Midwest,1.49817452969061,1.12423125246642,2.13722699226355,1.30584734776543,0.902883521583631,
2025,2063,East North Central,Commercial,REF,Midwest,1.50886280510049,1.13177670735891,2.1646173118604,1.30207296056056,0.905286914437217,
2025,2064,East North Central,Commercial,REF,Midwest,1.51955108051037,1.13932216225141,2.19200763145726,1.29829857335569,0.907690307290803,
2025,2065,East North Central,Commercial,REF,Midwest,1.53023935592025,1.1468676171439,2.21939795105411,1.29452418615083,0.910093700144389,
2025,2066,East North Central,Commercial,REF,Midwest,1.54092763133013,1.1544130720364,2.24678827065096,1.29074979894596,0.912497092997975,
2025,2067,East North Central,Commercial,REF,Midwest,1.55161590674,1.16195852692889,2.27417859024781,1.28697541174109,0.914900485851562,
2025,2068,East North Central,Commercial,REF,Midwest,1.56230418214988,1.16950398182138,2.30156890984466,1.28320102453622,0.917303878705148,
2025,2025,East North Central,Industrial,REF,Midwest,1,1,1,1,1,1
2025,2026,East North Central,Industrial,REF,Midwest,1.06319328278036,0.939337831756351,1.06157457796646,0.972595213434079,0.931297189029693,0.990906006236553
2025,2027,East North Central,Industrial,REF,Midwest,1.04852101393283,0.913064572971263,1.1957907140595,0.944500210529308,0.878241546082522,0.982207057351645
2025,2028,East North Central,Industrial,REF,Midwest,1.05735956944645,0.896981373262586,1.31553145557974,0.953234067728256,0.871149615531173,0.967326907219426
2025,2029,East North Central,Industrial,REF,Midwest,1.08188502511973,0.882106731726271,1.44514691497593,0.976171546741948,0.884499897409843,0.975821509473305
2025,2030,East North Central,Industrial,REF,Midwest,1.11740847145313,0.868403857587792,1.58207317085393,1.00139686640006,0.897505398196367,0.974115461533358
2025,2031,East North Central,Industrial,REF,Midwest,1.15139485016865,0.871594565664728,1.57217377338673,1.0285591445226,0.921308229684706,0.971273943908935
2025,2032,East North Central,Industrial,REF,Midwest,1.21849878538718,0.868395363799286,1.54930669140138,1.11801211476246,0.926400922334366,0.971510895011705
2025,2033,East North Central,Industrial,REF,Midwest,1.29973739281106,0.883367566585905,1.60367157151619,1.18671950922687,0.955326266011392,0.971085520392012
2025,2034,East North Central,Industrial,REF,Midwest,1.35474830071281,0.889778359046987,1.60352712700494,1.22233804788698,0.949083273896179,0.973166519756983
2025,2035,East North Central,Industrial,REF,Midwest,1.38148137124052,0.900675279649774,1.62917673894655,1.2361736875674,0.935134217237101,0.944607277242268
2025,2036,East North Central,Industrial,REF,Midwest,1.38987749892548,0.905190174047581,1.65904981819785,1.23191890801912,0.907238917820399,0.941652023088515
2025,2037,East North Central,Industrial,REF,Midwest,1.39188255263554,0.913879601251825,1.67943904416569,1.21230725908607,0.900340130338352,0.941968589761817
2025,2038,East North Central,Industrial,REF,Midwest,1.38764654826523,0.918758226891147,1.68071311240464,1.18647589039684,0.883749328278733,0.945072838768992
2025,2039,East North Central,Industrial,REF,Midwest,1.38540250097927,0.925249733806545,1.68601509037992,1.16928666096964,0.862217823329979,0.935905295383245
2025,2040,East North Central,Industrial,REF,Midwest,1.39367369479227,0.935830366373232,1.69395202187238,1.16714961083169,0.848972124788713,0.934342176348489
2025,2041,East North Central,Industrial,REF,Midwest,1.40951092834042,0.947110539852996,1.69823512108785,1.18318559268886,0.846598325337815,0.93988796951861
2025,2042,East North Central,Industrial,REF,Midwest,1.42071354385564,0.952458482502561,1.72091190713859,1.19376868780724,0.846335772699293,0.941196318727667
2025,2043,East North Central,Industrial,REF,Midwest,1.45490835735374,0.967338426790817,1.72062376977875,1.20219407959607,0.841427038857243,0.942735932213028
2025,2044,East North Central,Industrial,REF,Midwest,1.47252863696273,0.976765640419922,1.66731247018405,1.20473375593169,0.839424166332842,0.943188603599761
2025,2045,East North Central,Industrial,REF,Midwest,1.48883091978396,0.979875023991433,1.67592928056862,1.21131457342498,0.845284116112517,0.944283128133678
