release_year,year,division,sector,case,region,propane,distillate_fuel_oil,residual_fuel_oil,natural_gas,electricity,coal
2025,2025,East North Central,Residential,REF,Midwest,23.165659,17.094847,,10.365529,43.979702,
2025,2026,East North Central,Residential,REF,Midwest,23.28866,16.614082,,9.894895,41.726357,
2025,2027,East North Central,Residential,REF,Midwest,23.109751,16.832008,,9.417684,39.824482,
2025,2028,East North Central,Residential,REF,Midwest,23.111382,17.217566,,9.11986,39.516167,
2025,2029,East North Central,Residential,REF,Midwest,23.307007,17.630796,,8.955529,39.905224,
2025,2030,East North Central,Residential,REF,Midwest,23.674316,18.095661,,8.774266,40.29303,
2025,2031,East North Central,Residential,REF,Midwest,24.103064,18.165384,,8.966028,41.004642,
2025,2032,East North Central,Residential,REF,Midwest,24.840355,18.062603,,9.408212,40.991959,
2025,2033,East North Central,Residential,REF,Midwest,25.799601,18.356153,,9.826777,41.763206,
2025,2034,East North Central,Residential,REF,Midwest,26.648125,18.470036,,10.095132,41.590443,
2025,2035,East North Central,Residential,REF,Midwest,27.251638,18.613148,,10.246875,41.132874,
2025,2036,East North Central,Residential,REF,Midwest,27.614155,18.645241,,10.289935,40.252769,
2025,2037,East North Central,Residential,REF,Midwest,27.817923,18.79328,,10.26493,40.021725,
2025,2038,East North Central,Residential,REF,Midwest,27.891586,18.959871,,10.206549,39.475777,
2025,2039,East North Central,Residential,REF,Midwest,27.918118,19.054626,,10.178264,38.775932,
2025,2040,East North Central,Residential,REF,Midwest,27.999611,19.229673,,10.20202,38.35881,
2025,2041,East North Central,Residential,REF,Midwest,28.155333,19.496994,,10.334171,38.265118,
2025,2042,East North Central,Residential,REF,Midwest,28.302731,19.590784,,10.44273,38.29155,
2025,2043,East North Central,Residential,REF,Midwest,28.635216,19.909626,,10.551353,38.190517,
2025,2044,East North Central,Residential,REF,Midwest,28.902626,20.082355,,10.622165,38.138973,
2025,2045,East North Central,Residential,REF,Midwest,29.149612,20.157452,,10.722143,38.324471,
2025,2046,East North Central,Residential,REF,Midwest,29.412109,20.401773,,10.837388,38.538383,
2025,2047,East North Central,Residential,REF,Midwest,29.839613,20.917892,,10.875264,38.521633,
2025,2048,East North Central,Residential,REF,Midwest,30.129482,20.927477,,10.86744,38.86578,
2025,2049,East North Central,Residential,REF,Midwest,30.344881,20.97781,,10.86849,39.188408,
2025,2050,East North Central,Residential,REF,Midwest,30.490574,21.065891,,10.853658,39.351166,
2025,2051,East North Central,Residential,REF,Midwest,30.76019025,21.2319205,,10.8577255,39.55436175,
2025,2052,East North Central,Residential,REF,Midwest,31.0298065,21.39795,,10.861793,39.7575575,
2025,2053,East North Central,Residential,REF,Midwest,31.29942275,21.5639795,,10.8658605,39.96075325,
2025,2054,East North Central,Residential,REF,Midwest,31.569039,21.730009,,10.869928,40.163949,
2025,2055,East North Central,Residential,REF,Midwest,31.83865525,21.8960385,,10.8739955,40.36714475,
2025,2056,East North Central,Residential,REF,Midwest,32.1082715,22.062068,,10.878063,40.5703405,
2025,2057,East North Central,Residential,REF,Midwest,32.37788775,22.2280975,,10.8821305,40.77353625,
2025,2058,East North Central,Residential,REF,Midwest,32.647504,22.394127,,10.886198,40.976732,
2025,2059,East North Central,Residential,REF,Midwest,32.91712025,22.5601565,,10.8902655,41.17992775,
2025,2060,East North Central,Residential,REF,Midwest,33.1867365,22.726186,,10.894333,41.3831235,
2025,2061,East North Central,Residential,REF,Midwest,33.45635275,22.8922155,,10.8984005,41.58631925,
2025,2062,East North Central,Residential,REF,Midwest,33.725969,23.058245,,10.902468,41.789515,
2025,2063,East North Central,Residential,REF,Midwest,33.99558525,23.2242745,,10.9065355,41.99271075,
2025,2064,East North Central,Residential,REF,Midwest,34.2652015,23.390304,,10.910603,42.1959065,
2025,2065,East North Central,Residential,REF,Midwest,34.53481775,23.5563335,,10.9146705,42.39910225,
2025,2066,East North Central,Residential,REF,Midwest,34.804434,23.722363,,10.918738,42.602298,
2025,2067,East North Central,Residential,REF,Midwest,35.07405025,23.8883925,,10.9228055,42.80549375,
2025,2068,East North Central,Residential,REF,Midwest,35.3436665,24.054422,,10.926873,43.0086895,
2025,2024,East North Central,Transportation,REF,Midwest,,,,,,
2025,2025,East North Central,Transportation,REF,Midwest,,,,,,
2025,2026,East North Central,Transportation,REF,Midwest,,,,,,
2025,2027,East North Central,Transportation,REF,Midwest,,,,,,
2025,2028,East North Central,Transportation,REF,Midwest,,,,,,
2025,2029,East North Central,Transportation,REF,Midwest,,,,,,
2025,2030,East North Central,Transportation,REF,Midwest,,,,,,
2025,2031,East North Central,Transportation,REF,Midwest,,,,,,
2025,2032,East North Central,Transportation,REF,Midwest,,,,,,
2025,2033,East North Central,Transportation,REF,Midwest,,,,,,
2025,2034,East North Central,Transportation,REF,Midwest,,,,,,
2025,2035,East North Central,Transportation,REF,Midwest,,,,,,
2025,2036,East North Central,Transportation,REF,Midwest,,,,,,
2025,2037,East North Central,Transportation,REF,Midwest,,,,,,
2025,2038,East North Central,Transportation,REF,Midwest,,,,,,
2025,2039,East North Central,Transportation,REF,Midwest,,,,,,
2025,2040,East North Central,Transportation,REF,Midwest,,,,,,
2025,2041,East North Central,Transportation,REF,Midwest,,,,,,
2025,2042,East North Central,Transportation,REF,Midwest,,,,,,
2025,2043,East North Central,Transportation,REF,Midwest,,,,,,
2025,2044,East North Central,Transportation,REF,Midwest,,,,,,
2025,2045,East North Central,Transportation,REF,Midwest,,,,,,
2025,2046,East North Central,Transportation,REF,Midwest,,,,,,
2025,2047,East North Central,Transportation,REF,Midwest,,,,,,
2025,2048,East North Central,Transportation,REF,Midwest,,,,,,
2025,2049,East North Central,Transportation,REF,Midwest,,,,,,
2025,2050,East North Central,Transportation,REF,Midwest,,,,,,
2025,2051,East North Central,Transportation,REF,Midwest,,,,,,
2025,2052,East North Central,Transportation,REF,Midwest,,,,,,
2025,2053,East North Central,Transportation,REF,Midwest,,,,,,
2025,2054,East North Central,Transportation,REF,Midwest,,,,,,
2025,2055,East North Central,Transportation,REF,Midwest,,,,,,
2025,2056,East North Central,Transportation,REF,Midwest,,,,,,
2025,2057,East North Central,Transportation,REF,Midwest,,,,,,
2025,2058,East North Central,Transportation,REF,Midwest,,,,,,
2025,2059,East North Central,Transportation,REF,Midwest,,,,,,
2025,2060,East North Central,Transportation,REF,Midwest,,,,,,
2025,2061,East North Central,Transportation,REF,Midwest,,,,,,
2025,2062,East North Central,Transportation,REF,Midwest,,,,,,
2025,2063,East North Central,Transportation,REF,Midwest,,,,,,
2025,2064,East North Central,Transportation,REF,Midwest,,,,,,
2025,2065,East North Central,Transportation,REF,Midwest,,,,,,
2025,2066,East North Central,Transportation,REF,Midwest,,,,,,
2025,2067,East North Central,Transportation,REF,Midwest,,,,,,
2025,2068,East North Central,Transportation,REF,Midwest,,,,,,
2025,2024,West North Central,Commercial,REF,Midwest,16.756634,22.251554,6.82852,8.53379,31.837734,
2025,2025,West North Central,Commercial,REF,Midwest,16.743315,21.050676,7.982304,7.618894,31.082312,
2025,2026,West North Central,Commercial,REF,Midwest,17.485441,19.808228,8.472762,7.833368,30.077526,
2025,2027,West North Central,Commercial,REF,Midwest,17.316746,19.310469,9.48174,8.015241,29.466785,
2025,2028,West North Central,Commercial,REF,Midwest,17.424984,18.9881,10.459613,8.368244,29.507288,
2025,2029,West North Central,Commercial,REF,Midwest,17.703924,18.704489,11.48952,8.800743,29.742258,
2025,2030,West North Central,Commercial,REF,Midwest,18.102005,18.46483,12.593457,9.228018,30.140974,
2025,2031,West North Central,Commercial,REF,Midwest,18.476875,18.52812,12.549569,9.403435,30.700201,
2025,2032,West North Central,Commercial,REF,Midwest,19.211782,18.453482,12.367037,9.79454,31.043566,
2025,2033,West North Central,Commercial,REF,Midwest,20.080961,18.800123,12.800994,10.164213,31.394053,
2025,2034,West North Central,Commercial,REF,Midwest,20.653624,18.940041,12.799841,10.388101,31.027502,
2025,2035,West North Central,Commercial,REF,Midwest,20.925882,19.17063,13.004584,10.495938,30.318846,
2025,2036,West North Central,Commercial,REF,Midwest,21.009085,19.255764,13.215516,10.505175,29.865301,
2025,2037,West North Central,Commercial,REF,Midwest,21.028488,19.44072,13.285049,10.462001,29.529646,
2025,2038,West North Central,Commercial,REF,Midwest,20.983934,19.552599,13.415963,10.401489,29.194273,
2025,2039,West North Central,Commercial,REF,Midwest,20.961323,19.682467,13.458285,10.365348,29.15859,
2025,2040,West North Central,Commercial,REF,Midwest,21.048901,19.904547,13.52164,10.390519,29.134657,
2025,2041,West North Central,Commercial,REF,Midwest,21.213963,20.150663,13.552189,10.519258,29.210976,
2025,2042,West North Central,Commercial,REF,Midwest,21.328926,20.258163,13.734555,10.614766,29.140635,
2025,2043,West North Central,Commercial,REF,Midwest,21.68218,20.572336,13.734191,10.710772,29.00246,
2025,2044,West North Central,Commercial,REF,Midwest,21.859507,20.776022,13.308995,10.76166,28.843163,
2025,2045,West North Central,Commercial,REF,Midwest,22.024235,20.843515,13.377777,10.85355,29.195845,
2025,2046,West North Central,Commercial,REF,Midwest,22.221096,21.094265,13.6418,10.975332,29.506271,
2025,2047,West North Central,Commercial,REF,Midwest,22.630665,21.610807,14.119814,11.001831,29.514696,
2025,2048,West North Central,Commercial,REF,Midwest,22.778105,21.618164,14.13711,10.972607,29.488974,
2025,2049,West North Central,Commercial,REF,Midwest,22.879927,21.616344,14.207442,10.962486,29.464367,
2025,2050,West North Central,Commercial,REF,Midwest,22.936926,21.726788,14.521511,10.945208,29.403238,
2025,2051,West North Central,Commercial,REF,Midwest,23.1158835,21.88491875,14.74143875,10.937677,29.37747975,
2025,2052,West North Central,Commercial,REF,Midwest,23.294841,22.0430495,14.9613665,10.930146,29.3517215,
2025,2053,West North Central,Commercial,REF,Midwest,23.4737985,22.20118025,15.18129425,10.922615,29.32596325,
2025,2054,West North Central,Commercial,REF,Midwest,23.652756,22.359311,15.401222,10.915084,29.300205,
2025,2055,West North Central,Commercial,REF,Midwest,23.8317135,22.51744175,15.62114975,10.907553,29.27444675,
2025,2056,West North Central,Commercial,REF,Midwest,24.010671,22.6755725,15.8410775,10.900022,29.2486885,
2025,2057,West North Central,Commercial,REF,Midwest,24.1896285,22.83370325,16.06100525,10.892491,29.22293025,
2025,2058,West North Central,Commercial,REF,Midwest,24.368586,22.991834,16.280933,10.88496,29.197172,
2025,2059,West North Central,Commercial,REF,Midwest,24.5475435,23.14996475,16.50086075,10.877429,29.17141375,
2025,2060,West North Central,Commercial,REF,Midwest,24.726501,23.3080955,16.7207885,10.869898,29.1456555,
2025,2061,West North Central,Commercial,REF,Midwest,24.9054585,23.46622625,16.94071625,10.862367,29.11989725,
2025,2062,West North Central,Commercial,REF,Midwest,25.084416,23.624357,17.160644,10.854836,29.094139,
2025,2063,West North Central,Commercial,REF,Midwest,25.2633735,23.78248775,17.38057175,10.847305,29.06838075,
2025,2064,West North Central,Commercial,REF,Midwest,25.442331,23.9406185,17.6004995,10.839774,29.0426225,
2025,2065,West North Central,Commercial,REF,Midwest,25.6212885,24.09874925,17.82042725,10.832243,29.01686425,
2025,2066,West North Central,Commercial,REF,Midwest,25.800246,24.25688,18.040355,10.824712,28.991106,
2025,2067,West North Central,Commercial,REF,Midwest,25.9792035,24.41501075,18.26028275,10.817181,28.96534775,
2025,2068,West North Central,Commercial,REF,Midwest,26.158161,24.5731415,18.4802105,10.80965,28.9395895,
2025,2024,West North Central,Industrial,REF,Midwest,12.660267,22.769581,6.82852,3.033659,23.813116,3.927764
2025,2025,West North Central,Industrial,REF,Midwest,12.598665,21.427425,7.982304,3.786235,23.548668,4.090774
2025,2026,West North Central,Industrial,REF,Midwest,13.394816,20.112398,8.472762,3.732171,22.385313,4.132485
2025,2027,West North Central,Industrial,REF,Midwest,13.209965,19.549454,9.48174,3.605308,22.029079,4.112862
2025,2028,West North Central,Industrial,REF,Midwest,13.321319,19.163246,10.459613,3.68818,22.008801,4.094738
2025,2029,West North Central,Industrial,REF,Midwest,13.630307,18.818207,11.48952,3.815892,22.192471,4.050445
2025,2030,West North Central,Industrial,REF,Midwest,14.077855,18.515114,12.593457,3.975543,22.71394,4.013761
2025,2031,West North Central,Industrial,REF,Midwest,14.506038,18.577333,12.549569,4.118014,23.296814,3.95224
2025,2032,West North Central,Industrial,REF,Midwest,15.351458,18.50823,12.367037,4.569036,23.874269,3.904578
2025,2033,West North Central,Industrial,REF,Midwest,16.374956,18.8631,12.800994,4.90954,24.214245,3.886454
2025,2034,West North Central,Industrial,REF,Midwest,17.06802,19.006327,12.799841,5.095767,23.945286,3.872741
2025,2035,West North Central,Industrial,REF,Midwest,17.404821,19.251089,13.004584,5.162632,23.426222,3.863417
2025,2036,West North Central,Industrial,REF,Midwest,17.510601,19.344877,13.215516,5.138429,23.2076,3.875388
2025,2037,West North Central,Industrial,REF,Midwest,17.535862,19.537107,13.285049,5.052448,23.03651,3.888196
2025,2038,West North Central,Industrial,REF,Midwest,17.482494,19.640499,13.415963,4.954655,22.879848,3.88852
2025,2039,West North Central,Industrial,REF,Midwest,17.454222,19.777264,13.458285,4.88526,23.014637,3.893249
2025,2040,West North Central,Industrial,REF,Midwest,17.558428,20.005188,13.52164,4.910944,22.979013,3.88786
2025,2041,West North Central,Industrial,REF,Midwest,17.757956,20.246874,13.552189,5.023375,23.218616,3.885061
2025,2042,West North Central,Industrial,REF,Midwest,17.899094,20.358418,13.734555,5.101038,23.253593,3.880091
2025,2043,West North Central,Industrial,REF,Midwest,18.329903,20.673401,13.734191,5.168559,23.218424,3.889167
2025,2044,West North Central,Industrial,REF,Midwest,18.551895,20.878784,13.308995,5.195311,23.096596,3.896535
2025,2045,West North Central,Industrial,REF,Midwest,18.757282,20.945042,13.377777,5.243546,23.596094,3.901025
2025,2046,West North Central,Industrial,REF,Midwest,19.002394,21.196743,13.6418,5.334824,23.787802,3.920856
2025,2047,West North Central,Industrial,REF,Midwest,19.512751,21.713354,14.119814,5.334181,23.718872,3.928966
2025,2048,West North Central,Industrial,REF,Midwest,19.70311,21.720346,14.13711,5.283559,23.616241,3.930158
2025,2049,West North Central,Industrial,REF,Midwest,19.833578,21.710018,14.207442,5.226614,23.549009,3.92664
2025,2050,West North Central,Industrial,REF,Midwest,19.906801,21.824106,14.521511,5.18334,23.466259,3.934758
2025,2051,West North Central,Industrial,REF,Midwest,20.13290275,21.98094675,14.74143875,5.145469,23.38587325,3.9382335
2025,2052,West North Central,Industrial,REF,Midwest,20.3590045,22.1377875,14.9613665,5.107598,23.3054875,3.941709
2025,2053,West North Central,Industrial,REF,Midwest,20.58510625,22.29462825,15.18129425,5.069727,23.22510175,3.9451845
2025,2054,West North Central,Industrial,REF,Midwest,20.811208,22.451469,15.401222,5.031856,23.144716,3.94866
2025,2055,West North Central,Industrial,REF,Midwest,21.03730975,22.60830975,15.62114975,4.993985,23.06433025,3.9521355
2025,2056,West North Central,Industrial,REF,Midwest,21.2634115,22.7651505,15.8410775,4.956114,22.9839445,3.955611
2025,2057,West North Central,Industrial,REF,Midwest,21.48951325,22.92199125,16.06100525,4.918243,22.90355875,3.9590865
2025,2058,West North Central,Industrial,REF,Midwest,21.715615,23.078832,16.280933,4.880372,22.823173,3.962562
2025,2059,West North Central,Industrial,REF,Midwest,21.94171675,23.23567275,16.50086075,4.842501,22.74278725,3.9660375
2025,2060,West North Central,Industrial,REF,Midwest,22.1678185,23.3925135,16.7207885,4.80463,22.6624015,3.969513
2025,2061,West North Central,Industrial,REF,Midwest,22.39392025,23.54935425,16.94071625,4.766759,22.58201575,3.9729885
2025,2062,West North Central,Industrial,REF,Midwest,22.620022,23.706195,17.160644,4.728888,22.50163,3.976464
2025,2063,West North Central,Industrial,REF,Midwest,22.84612375,23.86303575,17.38057175,4.691017,22.42124425,3.9799395
2025,2064,West North Central,Industrial,REF,Midwest,23.0722255,24.0198765,17.6004995,4.653146,22.3408585,3.983415
2025,2065,West North Central,Industrial,REF,Midwest,23.29832725,24.17671725,17.82042725,4.615275,22.26047275,3.9868905
2025,2066,West North Central,Industrial,REF,Midwest,23.524429,24.333558,18.040355,4.577404,22.180087,3.990366
2025,2067,West North Central,Industrial,REF,Midwest,23.75053075,24.49039875,18.26028275,4.539533,22.09970125,3.9938415
2025,2068,West North Central,Industrial,REF,Midwest,23.9766325,24.6472395,18.4802105,4.501662,22.0193155,3.997317
2025,2024,West North Central,Residential,REF,Midwest,21.723749,18.17799,,11.887391,39.824276,
2025,2025,West North Central,Residential,REF,Midwest,21.076105,17.165485,,10.705163,39.632092,
2025,2026,West North Central,Residential,REF,Midwest,21.188017,16.683104,,10.392469,38.113693,
2025,2027,West North Central,Residential,REF,Midwest,21.025244,16.900059,,10.081708,37.349327,
2025,2028,West North Central,Residential,REF,Midwest,21.026726,17.284164,,9.997046,37.247818,
2025,2029,West North Central,Residential,REF,Midwest,21.204706,17.692266,,10.031419,37.501976,
2025,2030,West North Central,Residential,REF,Midwest,21.538883,18.156616,,10.06149,37.982441,
2025,2031,West North Central,Residential,REF,Midwest,21.928957,18.226458,,10.272675,38.590801,
2025,2032,West North Central,Residential,REF,Midwest,22.599745,18.117899,,10.721124,39.148067,
2025,2033,West North Central,Residential,REF,Midwest,23.472466,18.414104,,11.14135,39.664368,
2025,2034,West North Central,Residential,REF,Midwest,24.244453,18.533718,,11.410982,39.336597,
2025,2035,West North Central,Residential,REF,Midwest,24.793531,18.677443,,11.543092,38.628563,
2025,2036,West North Central,Residential,REF,Midwest,25.123344,18.709541,,11.562326,38.165668,
2025,2037,West North Central,Residential,REF,Midwest,25.308733,18.849874,,11.517194,37.755306,
2025,2038,West North Central,Residential,REF,Midwest,25.375755,19.013817,,11.449682,37.374969,
2025,2039,West North Central,Residential,REF,Midwest,25.399895,19.101398,,11.405572,37.298405,
2025,2040,West North Central,Residential,REF,Midwest,25.474035,19.287642,,11.428456,37.228027,
2025,2041,West North Central,Residential,REF,Midwest,25.615709,19.56094,,11.564518,37.246273,
2025,2042,West North Central,Residential,REF,Midwest,25.749815,19.64365,,11.672827,37.187061,
